theta_deg,r_tip_nm,r_fret_nm,FRET_E_near_crux,plasmon_dlambda_over_lambda_tip
88.87218045112782,70.01132432105892,7.4011971425119425,0.13107844870905425,0.000545645487540804
89.17293233082707,70.19848457545802,7.420982655119848,0.1292647695859842,0.0005310439573907583
89.47368421052632,70.38516128259114,7.440717049873921,0.12748183273890581,0.0005168693862930711
89.77443609022556,70.57135315657568,7.460400190838,0.12572910713756189,0.0005031085114166179
90.07518796992481,70.75705891486865,7.480031942428972,0.12400606923496466,0.0004897485015916165
90.37593984962406,70.94227727827564,7.499612169417711,0.12231220298138104,0.00047677694272793244
90.67669172932331,71.1270069709595,7.519140736930004,0.12064699982999351,0.00046418182374114195
90.97744360902256,71.31124672044922,7.538617510447488,0.11900995873474568,0.0004519515229681842
91.2781954887218,71.4949952576486,7.558042355808566,0.11740058614086504,0.0004400747950551784
91.57894736842105,71.67825131684512,7.577415139209341,0.11581839596852662,0.00042854075830054105
91.8796992481203,71.86101363571858,7.596735727204535,0.11426290959011025,0.0004173388824372229
92.18045112781954,72.04328095534973,7.6160039867084,0.1127336558014747,0.00040645897683841284
92.48120300751879,72.22505202022913,7.635219784995651,0.11123017078765977,0.0003958911791316529
92.78195488721803,72.40632557826561,7.654382989702364,0.1097519980834057,0.00038562594420687405
93.08270676691728,72.58710038079496,7.673493468826896,0.10829868852886042,0.0003756540336043384
93.38345864661653,72.76737518258861,7.692551090730796,0.10686980022083041,0.0003659665052690274
93.68421052631578,72.94714874186207,7.711555724139704,0.10546489845991056,0.00035655470365848773
93.98496240601503,73.12641982028359,7.7305072381442645,0.10408355569381449,0.0003474102501916024
94.28571428571428,73.30518718298262,7.74940550220102,0.10272535145721083,0.0003385250340262411
94.58646616541353,73.4834495985584,7.768250386133316,0.10138987230835264,0.0003298912031541352
94.88721804511277,73.66120583908832,7.787041760132195,0.10007671176277826,0.00032150115580179613
95.18796992481202,73.83845468013654,7.8057794947572905,0.09878547022434137,0.00031334753212665004
95.48872180451127,74.01519490076222,7.824463460937721,0.0975157549138183,0.0003054232061979916
95.78947368421052,74.19142528352816,7.843093529972976,0.09626717979532762,0.0002977212782527012
96.09022556390977,74.36714461450896,7.8616695735338045,0.09503936550078218,0.00029023506721607105
96.39097744360902,74.54235168329959,7.880191463663098,0.09383193925258293,0.00028295810347838725
96.69172932330827,74.71704528302354,7.898659072776774,0.09264453478475372,0.00027588412191830136
96.99248120300751,74.89122421034129,7.91707227366465,0.09147679226270286,0.00026900705516429775
97.29323308270676,75.06488726545852,7.935430939491329,0.09032835820178697,0.0002623210270859204
97.59398496240601,75.23803325213434,7.953734943797058,0.08919888538484623,0.0002558203465066913
97.89473684210526,75.41066097768963,7.971984160498617,0.0880880327788617,0.00024949950113095165
98.19548872180451,75.58276925301514,7.990178463890173,0.08699546545088907,0.0002433531516771452
98.49624060150376,75.75435689257984,8.008317728644153,0.08592085448340057,0.0002373761262103138
98.796992481203,75.92542271443887,8.026401829812109,0.08486387688916867,0.00023156341466685313
99.09774436090225,76.09596554024188,8.044430642825569,0.08382421552581239,0.00022591016356480283
99.3984962406015,76.26598419524105,8.06240404349691,0.08280155901011901,0.00022041167089321216
99.69924812030075,76.43547750829917,8.0803219080202,0.08179560163225057,0.00021506338117432893
100.0,76.60444431189781,8.098184112972053,0.0808060432699316,0.00020986088069259903
100.30075187969925,76.77288344214517,8.11599053531249,0.0798325893027143,0.00020479989288467402
100.6015037593985,76.94079373878434,8.133741052385771,0.07887495052640554,0.00019987627388481918
100.90225563909775,77.10817404520105,8.151435541921254,0.0779328430677386,0.00019508600822034354
101.203007518797,77.27502320843186,8.169073882034224,0.0770059882993629,0.00019042520465182414
101.50375939849624,77.44134007917194,8.186655951226747,0.07609411275522249,0.00018589009215312606
101.80451127819549,77.60712351178303,8.204181628388492,0.0751969480463885,0.00018147701602636064
102.10526315789473,77.77237236430139,8.221650792797575,0.07431423077740301,0.00017718243414711888
102.40601503759397,77.9370854984456,8.23906332412139,0.07344570246319208,0.00017300291333547716
102.70676691729322,78.1012617796244,8.256419102417436,0.07259110944659705,0.00016893512584842898
103.00751879699247,78.26490007694457,8.27371800813414,0.07175020281657118,0.00016497584598955013
103.30827067669172,78.42799926321862,8.290959922111684,0.07092273832708441,0.00016112194683186326
103.60902255639097,78.59055821497269,8.308144725582828,0.07010847631677489,0.00015737039704999146
103.90977443609022,78.75257581245414,8.325272300173722,0.06930718162938336,0.00015371825785785275
104.21052631578947,78.91405093963935,8.34234252790473,0.06851862353500147,0.00015016268004825636
